Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-07-22T13:45:00+02:00;8,4746;0,05866
2024-07-22T14:00:00+02:00;7,9611;0,05974
2024-07-22T14:15:00+02:00;10,7906;0,05974
2024-07-22T14:30:00+02:00;7,9596;0,05974
2024-07-22T14:45:00+02:00;7,2586;0,05974
2024-07-22T15:00:00+02:00;9,3366;0,06241
2024-07-22T15:15:00+02:00;7,8196;0,06241
2024-07-22T15:30:00+02:00;8,5571;0,06241
2024-07-22T15:45:00+02:00;9,0001;0,06241
2024-07-22T16:00:00+02:00;8,8321;0,06404
2024-07-22T16:15:00+02:00;9,6796;0,06404
2024-07-22T16:30:00+02:00;7,7766;0,06404
2024-07-22T16:45:00+02:00;10,5131;0,06404
2024-07-22T17:00:00+02:00;7,2831;0,11261
2024-07-22T17:15:00+02:00;9,8211;0,11261
2024-07-22T17:30:00+02:00;8,3076;0,11261
2024-07-22T17:45:00+02:00;9,8706;0,11261
2024-07-22T18:00:00+02:00;9,0241;0,14245
2024-07-22T18:15:00+02:00;9,1666;0,14245
2024-07-22T18:30:00+02:00;9,2141;0,14245
2024-07-22T18:45:00+02:00;8,2931;0,14245
2024-07-22T19:00:00+02:00;10,0621;0,21504
2024-07-22T19:15:00+02:00;7,5841;0,21504
2024-07-22T19:30:00+02:00;9,3841;0,21504
2024-07-22T19:45:00+02:00;7,8686;0,21504
2024-07-22T20:00:00+02:00;8,0666;0,3334
2024-07-22T20:15:00+02:00;7,8221;0,3334
2024-07-22T20:30:00+02:00;7,0036;0,3334
2024-07-22T20:45:00+02:00;8,3131;0,3334
2024-07-22T21:00:00+02:00;6,9486;0,17028
2024-07-22T21:15:00+02:00;9,1211;0,17028
2024-07-22T21:30:00+02:00;6,9591;0,17028
2024-07-22T21:45:00+02:00;8,0661;0,17028
2024-07-22T22:00:00+02:00;6,5326;0,12284
2024-07-22T22:15:00+02:00;6,5806;0,12284
2024-07-22T22:30:00+02:00;7,4836;0,12284
2024-07-22T22:45:00+02:00;7,2881;0,12284
2024-07-22T23:00:00+02:00;6,3851;0,103
2024-07-22T23:15:00+02:00;7,0726;0,103
2024-07-22T23:30:00+02:00;6,7991;0,103
2024-07-22T23:45:00+02:00;5,7556;0,103
2024-07-23T00:00:00+02:00;6,7469;0,08949
2024-07-23T00:15:00+02:00;6,6279;0,08949
2024-07-23T00:30:00+02:00;5,7969;0,08949
2024-07-23T00:45:00+02:00;7,0764;0,08949
2024-07-23T01:00:00+02:00;6,1814;0,07849
2024-07-23T01:15:00+02:00;5,9259;0,07849
2024-07-23T01:30:00+02:00;6,9479;0,07849
2024-07-23T01:45:00+02:00;6,5499;0,07849
2024-07-23T02:00:00+02:00;6,1824;0,0796
2024-07-23T02:15:00+02:00;6,8954;0,0796
2024-07-23T02:30:00+02:00;6,9529;0,0796
2024-07-23T02:45:00+02:00;5,9654;0,0796
2024-07-23T03:00:00+02:00;6,2494;0,07384
2024-07-23T03:15:00+02:00;7,4979;0,07384
2024-07-23T03:30:00+02:00;6,1499;0,07384
2024-07-23T03:45:00+02:00;6,1599;0,07384
2024-07-23T04:00:00+02:00;7,8834;0,07635
2024-07-23T04:15:00+02:00;5,9579;0,07635
2024-07-23T04:30:00+02:00;6,1254;0,07635
2024-07-23T04:45:00+02:00;7,4129;0,07635
2024-07-23T05:00:00+02:00;6,1654;0,07885
2024-07-23T05:15:00+02:00;6,0759;0,07885
2024-07-23T05:30:00+02:00;6,5054;0,07885
2024-07-23T05:45:00+02:00;5,8824;0,07885
2024-07-23T06:00:00+02:00;5,6649;0,105
2024-07-23T06:15:00+02:00;7,1894;0,105
2024-07-23T06:30:00+02:00;7,2619;0,105
2024-07-23T06:45:00+02:00;6,2279;0,105
2024-07-23T07:00:00+02:00;6,9109;0,11543
2024-07-23T07:15:00+02:00;8,0729;0,11543
2024-07-23T07:30:00+02:00;6,9564;0,11543
2024-07-23T07:45:00+02:00;7,2559;0,11543
2024-07-23T08:00:00+02:00;7,2844;0,1225
2024-07-23T08:15:00+02:00;6,7899;0,1225
2024-07-23T08:30:00+02:00;7,1234;0,1225
2024-07-23T08:45:00+02:00;8,5599;0,1225
2024-07-23T09:00:00+02:00;7,7639;0,08289
2024-07-23T09:15:00+02:00;8,6564;0,08289
2024-07-23T09:30:00+02:00;9,3389;0,08289
2024-07-23T09:45:00+02:00;9,3539;0,08289
2024-07-23T10:00:00+02:00;10,6039;0,06793
2024-07-23T10:15:00+02:00;8,7314;0,06793
2024-07-23T10:30:00+02:00;8,0274;0,06793
2024-07-23T10:45:00+02:00;9,8549;0,06793
2024-07-23T11:00:00+02:00;8,0294;0,0604
2024-07-23T11:15:00+02:00;8,0604;0,0604
2024-07-23T11:30:00+02:00;10,0714;0,0604
2024-07-23T11:45:00+02:00;8,2329;0,0604
2024-07-23T12:00:00+02:00;8,9514;0,05539
2024-07-23T12:15:00+02:00;9,1429;0,05539
2024-07-23T12:30:00+02:00;8,2404;0,05539
2024-07-23T12:45:00+02:00;10,3454;0,05539
2024-07-23T13:00:00+02:00;9,1089;0,05927
2024-07-23T13:15:00+02:00;8,4629;0,05927
2024-07-23T13:30:00+02:00;10,7239;0,05927
2024-07-23T13:45:00+02:00;8,6199;0,05927
2024-07-23T14:00:00+02:00;8,7029;0,06758
2024-07-23T14:15:00+02:00;9,0999;0,06758
2024-07-23T14:30:00+02:00;8,0364;0,06758
2024-07-23T14:45:00+02:00;8,9099;0,06758
2024-07-23T15:00:00+02:00;8,3934;0,07654
2024-07-23T15:15:00+02:00;8,2399;0,07654
2024-07-23T15:30:00+02:00;9,7029;0,07654
2024-07-23T15:45:00+02:00;6,7224;0,07654
2024-07-23T16:00:00+02:00;9,3619;0,07314
2024-07-23T16:15:00+02:00;10,1509;0,07314
2024-07-23T16:30:00+02:00;7,7719;0,07314
2024-07-23T16:45:00+02:00;10,2834;0,07314
2024-07-23T17:00:00+02:00;8,8824;0,10804
2024-07-23T17:15:00+02:00;8,2849;0,10804
2024-07-23T17:30:00+02:00;9,3624;0,10804
2024-07-23T17:45:00+02:00;7,9024;0,10804
2024-07-23T18:00:00+02:00;9,7499;0,13212
2024-07-23T18:15:00+02:00;7,4239;0,13212
2024-07-23T18:30:00+02:00;9,1319;0,13212
2024-07-23T18:45:00+02:00;7,3659;0,13212
2024-07-23T19:00:00+02:00;8,0804;0,1805
2024-07-23T19:15:00+02:00;7,8654;0,1805
2024-07-23T19:30:00+02:00;7,4889;0,1805
2024-07-23T19:45:00+02:00;8,1664;0,1805
2024-07-23T20:00:00+02:00;6,5029;0,23132
2024-07-23T20:15:00+02:00;8,5254;0,23132
2024-07-23T20:30:00+02:00;6,2509;0,23132
2024-07-23T20:45:00+02:00;8,0114;0,23132
2024-07-23T21:00:00+02:00;7,6874;0,15485
2024-07-23T21:15:00+02:00;7,3394;0,15485
2024-07-23T21:30:00+02:00;8,1799;0,15485
2024-07-23T21:45:00+02:00;6,6929;0,15485
2024-07-23T22:00:00+02:00;7,6464;0,119
2024-07-23T22:15:00+02:00;5,8864;0,119
2024-07-23T22:30:00+02:00;5,6569;0,119
2024-07-23T22:45:00+02:00;7,8324;0,119
2024-07-23T23:00:00+02:00;5,9029;0,09571
2024-07-23T23:15:00+02:00;6,2119;0,09571
2024-07-23T23:30:00+02:00;7,2859;0,09571
2024-07-23T23:45:00+02:00;5,7574;0,09571
2024-07-24T00:00:00+02:00;5,8557;0,07911
2024-07-24T00:15:00+02:00;7,2687;0,07911
2024-07-24T00:30:00+02:00;5,7497;0,07911
2024-07-24T00:45:00+02:00;6,4207;0,07911
2024-07-24T01:00:00+02:00;7,1737;0,07627
2024-07-24T01:15:00+02:00;6,1152;0,07627
2024-07-24T01:30:00+02:00;6,6767;0,07627
2024-07-24T01:45:00+02:00;7,2367;0,07627
2024-07-24T02:00:00+02:00;5,8527;0,08494
2024-07-24T02:15:00+02:00;6,1812;0,08494
2024-07-24T02:30:00+02:00;7,8997;0,08494
2024-07-24T02:45:00+02:00;6,1157;0,08494
2024-07-24T03:00:00+02:00;6,0952;0,07972
2024-07-24T03:15:00+02:00;6,0777;0,07972
2024-07-24T03:30:00+02:00;6,0607;0,07972
2024-07-24T03:45:00+02:00;5,7112;0,07972
2024-07-24T04:00:00+02:00;7,4317;0,08035
2024-07-24T04:15:00+02:00;6,0052;0,08035
2024-07-24T04:30:00+02:00;5,9782;0,08035
2024-07-24T04:45:00+02:00;6,1112;0,08035
2024-07-24T05:00:00+02:00;6,2902;0,08145
2024-07-24T05:15:00+02:00;5,9322;0,08145
2024-07-24T05:30:00+02:00;5,2302;0,08145
2024-07-24T05:45:00+02:00;5,3282;0,08145
2024-07-24T06:00:00+02:00;5,5922;0,11088
2024-07-24T06:15:00+02:00;6,4962;0,11088
2024-07-24T06:30:00+02:00;7,2077;0,11088
2024-07-24T06:45:00+02:00;6,5772;0,11088
2024-07-24T07:00:00+02:00;6,7207;0,11023
2024-07-24T07:15:00+02:00;6,6592;0,11023
2024-07-24T07:30:00+02:00;6,7627;0,11023
2024-07-24T07:45:00+02:00;6,7142;0,11023
2024-07-24T08:00:00+02:00;8,1312;0,1145
2024-07-24T08:15:00+02:00;7,4582;0,1145
2024-07-24T08:30:00+02:00;7,5572;0,1145
2024-07-24T08:45:00+02:00;7,9447;0,1145
2024-07-24T09:00:00+02:00;7,2252;0,09686
2024-07-24T09:15:00+02:00;7,8717;0,09686
2024-07-24T09:30:00+02:00;9,4917;0,09686
2024-07-24T09:45:00+02:00;8,3232;0,09686
2024-07-24T10:00:00+02:00;8,1902;0,08017
2024-07-24T10:15:00+02:00;7,4472;0,08017
2024-07-24T10:30:00+02:00;9,2412;0,08017
2024-07-24T10:45:00+02:00;7,6572;0,08017
2024-07-24T11:00:00+02:00;7,1467;0,08004
2024-07-24T11:15:00+02:00;9,0472;0,08004
2024-07-24T11:30:00+02:00;7,1067;0,08004
2024-07-24T11:45:00+02:00;7,5607;0,08004
2024-07-24T12:00:00+02:00;9,4517;0,08009
2024-07-24T12:15:00+02:00;8,2607;0,08009
2024-07-24T12:30:00+02:00;7,9817;0,08009
2024-07-24T12:45:00+02:00;9,4822;0,08009
2024-07-24T13:00:00+02:00;7,9947;0,0825
2024-07-24T13:15:00+02:00;8,1252;0,0825
2024-07-24T13:30:00+02:00;9,5927;0,0825
2024-07-24T13:45:00+02:00;7,9047;0,0825
2024-07-24T14:00:00+02:00;7,3727;0,05559
2024-07-24T14:15:00+02:00;8,8477;0,05559
2024-07-24T14:30:00+02:00;6,8112;0,05559
2024-07-24T14:45:00+02:00;6,8502;0,05559
2024-07-24T15:00:00+02:00;8,9182;0,08001
2024-07-24T15:15:00+02:00;6,9687;0,08001
2024-07-24T15:30:00+02:00;7,6787;0,08001
2024-07-24T15:45:00+02:00;7,4467;0,08001
2024-07-24T16:00:00+02:00;7,6532;0,08639
2024-07-24T16:15:00+02:00;9,4812;0,08639
2024-07-24T16:30:00+02:00;7,2042;0,08639
2024-07-24T16:45:00+02:00;9,3802;0,08639
2024-07-24T17:00:00+02:00;7,1922;0,10507
2024-07-24T17:15:00+02:00;8,9287;0,10507
2024-07-24T17:30:00+02:00;7,0162;0,10507
2024-07-24T17:45:00+02:00;8,3977;0,10507
2024-07-24T18:00:00+02:00;7,9527;0,11144
2024-07-24T18:15:00+02:00;7,7842;0,11144
2024-07-24T18:30:00+02:00;8,1957;0,11144
2024-07-24T18:45:00+02:00;7,1627;0,11144
2024-07-24T19:00:00+02:00;9,1117;0,13979
2024-07-24T19:15:00+02:00;6,8927;0,13979
2024-07-24T19:30:00+02:00;8,5332;0,13979
2024-07-24T19:45:00+02:00;7,2967;0,13979
2024-07-24T20:00:00+02:00;7,6402;0,15837
2024-07-24T20:15:00+02:00;7,5942;0,15837
2024-07-24T20:30:00+02:00;6,5652;0,15837
2024-07-24T20:45:00+02:00;8,4162;0,15837
2024-07-24T21:00:00+02:00;6,6047;0,14043
2024-07-24T21:15:00+02:00;8,8452;0,14043
2024-07-24T21:30:00+02:00;6,8397;0,14043
2024-07-24T21:45:00+02:00;7,8127;0,14043
2024-07-24T22:00:00+02:00;6,6392;0,11465
2024-07-24T22:15:00+02:00;5,8442;0,11465
2024-07-24T22:30:00+02:00;6,6252;0,11465
2024-07-24T22:45:00+02:00;6,7852;0,11465
2024-07-24T23:00:00+02:00;5,8842;0,09516
2024-07-24T23:15:00+02:00;6,2907;0,09516
2024-07-24T23:30:00+02:00;7,0097;0,09516
2024-07-24T23:45:00+02:00;5,9712;0,09516
2024-07-25T00:00:00+02:00;5,8035;0,105
2024-07-25T00:15:00+02:00;6,9035;0,105
2024-07-25T00:30:00+02:00;5,5485;0,105
2024-07-25T00:45:00+02:00;5,717;0,105
2024-07-25T01:00:00+02:00;7,327;0,10474
2024-07-25T01:15:00+02:00;5,3655;0,10474
2024-07-25T01:30:00+02:00;5,7895;0,10474
2024-07-25T01:45:00+02:00;5,724;0,10474
2024-07-25T02:00:00+02:00;5,718;0,10332
2024-07-25T02:15:00+02:00;5,9185;0,10332
2024-07-25T02:30:00+02:00;6,0335;0,10332
2024-07-25T02:45:00+02:00;6,505;0,10332
2024-07-25T03:00:00+02:00;6,4385;0,104
2024-07-25T03:15:00+02:00;5,6145;0,104
2024-07-25T03:30:00+02:00;5,9435;0,104
2024-07-25T03:45:00+02:00;5,718;0,104
2024-07-25T04:00:00+02:00;5,6355;0,10083
2024-07-25T04:15:00+02:00;5,7315;0,10083
2024-07-25T04:30:00+02:00;5,713;0,10083
2024-07-25T04:45:00+02:00;5,9;0,10083
2024-07-25T05:00:00+02:00;6,0285;0,1
2024-07-25T05:15:00+02:00;5,5335;0,1
2024-07-25T05:30:00+02:00;5,3435;0,1
2024-07-25T05:45:00+02:00;5,4395;0,1
2024-07-25T06:00:00+02:00;5,6055;0,10616
2024-07-25T06:15:00+02:00;5,905;0,10616
2024-07-25T06:30:00+02:00;5,7285;0,10616
2024-07-25T06:45:00+02:00;5,577;0,10616
2024-07-25T07:00:00+02:00;6,0315;0,11686
2024-07-25T07:15:00+02:00;6,704;0,11686
2024-07-25T07:30:00+02:00;9,603;0,11686
2024-07-25T07:45:00+02:00;9,729;0,11686
2024-07-25T08:00:00+02:00;9,802;0,10304
2024-07-25T08:15:00+02:00;9,976;0,10304
2024-07-25T08:30:00+02:00;11,696;0,10304
2024-07-25T08:45:00+02:00;10,9845;0,10304
2024-07-25T09:00:00+02:00;7,632;0,10302
2024-07-25T09:15:00+02:00;7,3525;0,10302
2024-07-25T09:30:00+02:00;7,858;0,10302
2024-07-25T09:45:00+02:00;7,9035;0,10302
2024-07-25T10:00:00+02:00;8,072;0,10307
2024-07-25T10:15:00+02:00;8,213;0,10307
2024-07-25T10:30:00+02:00;8,3985;0,10307
2024-07-25T10:45:00+02:00;9,6985;0,10307
2024-07-25T11:00:00+02:00;9,4995;0,1031
2024-07-25T11:15:00+02:00;8,724;0,1031
2024-07-25T11:30:00+02:00;7,796;0,1031
2024-07-25T11:45:00+02:00;7,855;0,1031
2024-07-25T12:00:00+02:00;8,1005;0,10066
2024-07-25T12:15:00+02:00;8,505;0,10066
2024-07-25T12:30:00+02:00;7,207;0,10066
2024-07-25T12:45:00+02:00;6,9745;0,10066
2024-07-25T13:00:00+02:00;7,1835;0,1017
2024-07-25T13:15:00+02:00;8,4875;0,1017
2024-07-25T13:30:00+02:00;10,5865;0,1017
2024-07-25T13:45:00+02:00;10,7505;0,1017
2024-07-25T14:00:00+02:00;10,802;0,10402
2024-07-25T14:15:00+02:00;10,4255;0,10402
2024-07-25T14:30:00+02:00;10,0085;0,10402
2024-07-25T14:45:00+02:00;10,4085;0,10402
2024-07-25T15:00:00+02:00;9,0695;0,10404
2024-07-25T15:15:00+02:00;8,148;0,10404
2024-07-25T15:30:00+02:00;6,051;0,10404
2024-07-25T15:45:00+02:00;6,3005;0,10404
2024-07-25T16:00:00+02:00;6,28;0,10308
2024-07-25T16:15:00+02:00;6,124;0,10308
2024-07-25T16:30:00+02:00;6,727;0,10308
2024-07-25T16:45:00+02:00;7,1125;0,10308
2024-07-25T17:00:00+02:00;6,043;0,08
2024-07-25T17:15:00+02:00;6,015;0,08
2024-07-25T17:30:00+02:00;5,698;0,08
2024-07-25T17:45:00+02:00;6,011;0,08
2024-07-25T18:00:00+02:00;5,984;0,10306
2024-07-25T18:15:00+02:00;5,702;0,10306
2024-07-25T18:30:00+02:00;5,9475;0,10306
2024-07-25T18:45:00+02:00;5,377;0,10306
2024-07-25T19:00:00+02:00;5,463;0,12693
2024-07-25T19:15:00+02:00;5,521;0,12693
2024-07-25T19:30:00+02:00;5,762;0,12693
2024-07-25T19:45:00+02:00;5,717;0,12693
2024-07-25T20:00:00+02:00;6,0235;0,1405
2024-07-25T20:15:00+02:00;4,8745;0,1405
2024-07-25T20:30:00+02:00;5,0495;0,1405
2024-07-25T20:45:00+02:00;5,21;0,1405
2024-07-25T21:00:00+02:00;5,39;0,13161
2024-07-25T21:15:00+02:00;5,353;0,13161
2024-07-25T21:30:00+02:00;5,3395;0,13161
2024-07-25T21:45:00+02:00;5,179;0,13161
2024-07-25T22:00:00+02:00;5,19;0,1
2024-07-25T22:15:00+02:00;5,2615;0,1
2024-07-25T22:30:00+02:00;5,2595;0,1
2024-07-25T22:45:00+02:00;5,3035;0,1
2024-07-25T23:00:00+02:00;5,0095;0,08495
2024-07-25T23:15:00+02:00;6,266;0,08495
2024-07-25T23:30:00+02:00;5,125;0,08495
2024-07-25T23:45:00+02:00;5,135;0,08495
2024-07-26T00:00:00+02:00;5,228;0,09128
2024-07-26T00:15:00+02:00;4,9405;0,09128
2024-07-26T00:30:00+02:00;5,3305;0,09128
2024-07-26T00:45:00+02:00;5,06;0,09128
2024-07-26T01:00:00+02:00;5,2285;0,07333
2024-07-26T01:15:00+02:00;5,2325;0,07333
2024-07-26T01:30:00+02:00;5,169;0,07333
2024-07-26T01:45:00+02:00;5,4395;0,07333
2024-07-26T02:00:00+02:00;5,5015;0,07426
2024-07-26T02:15:00+02:00;5,5715;0,07426
2024-07-26T02:30:00+02:00;5,7725;0,07426
2024-07-26T02:45:00+02:00;6,213;0,07426
2024-07-26T03:00:00+02:00;5,401;0,07723
2024-07-26T03:15:00+02:00;5,4965;0,07723
2024-07-26T03:30:00+02:00;5,481;0,07723
2024-07-26T03:45:00+02:00;5,1985;0,07723
2024-07-26T04:00:00+02:00;5,607;0,07611
2024-07-26T04:15:00+02:00;5,696;0,07611
2024-07-26T04:30:00+02:00;5,483;0,07611
2024-07-26T04:45:00+02:00;5,194;0,07611
2024-07-26T05:00:00+02:00;5,703;0,08271
2024-07-26T05:15:00+02:00;5,5115;0,08271
2024-07-26T05:30:00+02:00;4,994;0,08271
2024-07-26T05:45:00+02:00;4,876;0,08271
2024-07-26T06:00:00+02:00;4,655;0,1022
2024-07-26T06:15:00+02:00;7,054;0,1022
2024-07-26T06:30:00+02:00;6,1005;0,1022
2024-07-26T06:45:00+02:00;6,6695;0,1022
2024-07-26T07:00:00+02:00;5,997;0,1062
2024-07-26T07:15:00+02:00;6,213;0,1062
2024-07-26T07:30:00+02:00;6,1395;0,1062
2024-07-26T07:45:00+02:00;5,94;0,1062
2024-07-26T08:00:00+02:00;5,57;0,099
2024-07-26T08:15:00+02:00;6,1355;0,099
2024-07-26T08:30:00+02:00;6,3265;0,099
2024-07-26T08:45:00+02:00;6,6505;0,099
2024-07-26T09:00:00+02:00;6,7635;0,09445
2024-07-26T09:15:00+02:00;7,1285;0,09445
2024-07-26T09:30:00+02:00;7,755;0,09445
2024-07-26T09:45:00+02:00;8,1095;0,09445
2024-07-26T10:00:00+02:00;7,469;0,08767
2024-07-26T10:15:00+02:00;7,572;0,08767
2024-07-26T10:30:00+02:00;7,2605;0,08767
2024-07-26T10:45:00+02:00;7,605;0,08767
2024-07-26T11:00:00+02:00;7,963;0,07868
2024-07-26T11:15:00+02:00;9,442;0,07868
2024-07-26T11:30:00+02:00;7,487;0,07868
2024-07-26T11:45:00+02:00;8,96;0,07868
2024-07-26T12:00:00+02:00;8,45;0,06954
2024-07-26T12:15:00+02:00;7,301;0,06954
2024-07-26T12:30:00+02:00;9,2915;0,06954
2024-07-26T12:45:00+02:00;7,1275;0,06954
2024-07-26T13:00:00+02:00;7,458;0,06009
2024-07-26T13:15:00+02:00;8,683;0,06009
2024-07-26T13:30:00+02:00;6,1645;0,06009
2024-07-26T13:45:00+02:00;7,1635;0,06009
2024-07-26T14:00:00+02:00;6,1925;0,05712
2024-07-26T14:15:00+02:00;5,842;0,05712
2024-07-26T14:30:00+02:00;8,3625;0,05712
2024-07-26T14:45:00+02:00;6,093;0,05712
2024-07-26T15:00:00+02:00;7,3675;0,06416
2024-07-26T15:15:00+02:00;6,7485;0,06416
2024-07-26T15:30:00+02:00;5,697;0,06416
2024-07-26T15:45:00+02:00;7,775;0,06416
2024-07-26T16:00:00+02:00;6,6735;0,06984
2024-07-26T16:15:00+02:00;9,1115;0,06984
2024-07-26T16:30:00+02:00;6,307;0,06984
2024-07-26T16:45:00+02:00;8,5425;0,06984
2024-07-26T17:00:00+02:00;6,6;0,09136
2024-07-26T17:15:00+02:00;7,855;0,09136
2024-07-26T17:30:00+02:00;6,5835;0,09136
2024-07-26T17:45:00+02:00;7,664;0,09136
2024-07-26T18:00:00+02:00;7,7005;0,11857
2024-07-26T18:15:00+02:00;7,017;0,11857
2024-07-26T18:30:00+02:00;7,6305;0,11857
2024-07-26T18:45:00+02:00;6,6135;0,11857
2024-07-26T19:00:00+02:00;8,526;0,15
2024-07-26T19:15:00+02:00;6,1595;0,15
2024-07-26T19:30:00+02:00;8,7485;0,15
2024-07-26T19:45:00+02:00;6,0255;0,15
2024-07-26T20:00:00+02:00;7,613;0,28388
2024-07-26T20:15:00+02:00;6,872;0,28388
2024-07-26T20:30:00+02:00;7,1135;0,28388
2024-07-26T20:45:00+02:00;7,6135;0,28388
2024-07-26T21:00:00+02:00;6,8855;0,14307
2024-07-26T21:15:00+02:00;8,563;0,14307
2024-07-26T21:30:00+02:00;6,507;0,14307
2024-07-26T21:45:00+02:00;8,802;0,14307
2024-07-26T22:00:00+02:00;5,9075;0,11513
2024-07-26T22:15:00+02:00;5,4915;0,11513
2024-07-26T22:30:00+02:00;7,269;0,11513
2024-07-26T22:45:00+02:00;5,852;0,11513
2024-07-26T23:00:00+02:00;5,7635;0,10383
2024-07-26T23:15:00+02:00;7,3425;0,10383
2024-07-26T23:30:00+02:00;5,3995;0,10383
2024-07-26T23:45:00+02:00;5,897;0,10383
2024-07-27T00:00:00+02:00;7,0806;0,105
2024-07-27T00:15:00+02:00;5,1731;0,105
2024-07-27T00:30:00+02:00;5,3906;0,105
2024-07-27T00:45:00+02:00;6,3391;0,105
2024-07-27T01:00:00+02:00;5,0831;0,09464
2024-07-27T01:15:00+02:00;5,3371;0,09464
2024-07-27T01:30:00+02:00;6,8621;0,09464
2024-07-27T01:45:00+02:00;5,2601;0,09464
2024-07-27T02:00:00+02:00;5,2856;0,08825
2024-07-27T02:15:00+02:00;7,0656;0,08825
2024-07-27T02:30:00+02:00;5,4516;0,08825
2024-07-27T02:45:00+02:00;5,4866;0,08825
2024-07-27T03:00:00+02:00;6,9286;0,08593
2024-07-27T03:15:00+02:00;5,4751;0,08593
2024-07-27T03:30:00+02:00;5,3726;0,08593
2024-07-27T03:45:00+02:00;5,2181;0,08593
2024-07-27T04:00:00+02:00;5,2721;0,08494
2024-07-27T04:15:00+02:00;5,0016;0,08494
2024-07-27T04:30:00+02:00;6,6441;0,08494
2024-07-27T04:45:00+02:00;5,2421;0,08494
2024-07-27T05:00:00+02:00;5,3131;0,08929
2024-07-27T05:15:00+02:00;5,1601;0,08929
2024-07-27T05:30:00+02:00;4,4961;0,08929
2024-07-27T05:45:00+02:00;4,5631;0,08929
2024-07-27T06:00:00+02:00;4,8276;0,07837
2024-07-27T06:15:00+02:00;5,9561;0,07837
2024-07-27T06:30:00+02:00;4,3991;0,07837
2024-07-27T06:45:00+02:00;4,5831;0,07837
2024-07-27T07:00:00+02:00;4,4926;0,07288
2024-07-27T07:15:00+02:00;4,5221;0,07288
2024-07-27T07:30:00+02:00;4,5031;0,07288
2024-07-27T07:45:00+02:00;5,8616;0,07288
2024-07-27T08:00:00+02:00;4,6516;0,07671
2024-07-27T08:15:00+02:00;4,7101;0,07671
2024-07-27T08:30:00+02:00;6,4616;0,07671
2024-07-27T08:45:00+02:00;4,3541;0,07671
2024-07-27T09:00:00+02:00;4,7801;0,0649
2024-07-27T09:15:00+02:00;7,2256;0,0649
2024-07-27T09:30:00+02:00;5,3836;0,0649
2024-07-27T09:45:00+02:00;5,4461;0,0649
2024-07-27T10:00:00+02:00;6,1791;0,05922
2024-07-27T10:15:00+02:00;5,0521;0,05922
2024-07-27T10:30:00+02:00;6,3476;0,05922
2024-07-27T10:45:00+02:00;6,6096;0,05922
2024-07-27T11:00:00+02:00;5,5011;0,0399
2024-07-27T11:15:00+02:00;7,5161;0,0399
2024-07-27T11:30:00+02:00;6,0771;0,0399
2024-07-27T11:45:00+02:00;5,6686;0,0399
2024-07-27T12:00:00+02:00;8,1291;0,028
2024-07-27T12:15:00+02:00;5,4726;0,028
2024-07-27T12:30:00+02:00;7,0361;0,028
2024-07-27T12:45:00+02:00;6,7321;0,028
2024-07-27T13:00:00+02:00;5,7971;0,0178
2024-07-27T13:15:00+02:00;8,0771;0,0178
2024-07-27T13:30:00+02:00;5,5251;0,0178
2024-07-27T13:45:00+02:00;6,0686;0,0178
2024-07-27T14:00:00+02:00;7,9086;0,01792
2024-07-27T14:15:00+02:00;5,6991;0,01792
2024-07-27T14:30:00+02:00;7,7256;0,01792
2024-07-27T14:45:00+02:00;6,3616;0,01792
2024-07-27T15:00:00+02:00;6,0211;0,03637
2024-07-27T15:15:00+02:00;8,3781;0,03637
2024-07-27T15:30:00+02:00;5,8116;0,03637
2024-07-27T15:45:00+02:00;7,2131;0,03637
2024-07-27T16:00:00+02:00;8,6506;0,07327
2024-07-27T16:15:00+02:00;7,3521;0,07327
2024-07-27T16:30:00+02:00;9,4596;0,07327
2024-07-27T16:45:00+02:00;6,2831;0,07327
2024-07-27T17:00:00+02:00;7,7496;0,105
2024-07-27T17:15:00+02:00;7,2001;0,105
2024-07-27T17:30:00+02:00;6,8951;0,105
2024-07-27T17:45:00+02:00;8,5116;0,105
2024-07-27T18:00:00+02:00;5,8151;0,1101
2024-07-27T18:15:00+02:00;8,2821;0,1101
2024-07-27T18:30:00+02:00;6,4556;0,1101
2024-07-27T18:45:00+02:00;8,6916;0,1101
2024-07-27T19:00:00+02:00;6,8676;0,12616
2024-07-27T19:15:00+02:00;7,7006;0,12616
2024-07-27T19:30:00+02:00;7,8926;0,12616
2024-07-27T19:45:00+02:00;5,8101;0,12616
2024-07-27T20:00:00+02:00;8,0666;0,13442
2024-07-27T20:15:00+02:00;6,6641;0,13442
2024-07-27T20:30:00+02:00;6,7601;0,13442
2024-07-27T20:45:00+02:00;8,2271;0,13442
2024-07-27T21:00:00+02:00;6,3341;0,12734
2024-07-27T21:15:00+02:00;8,3986;0,12734
2024-07-27T21:30:00+02:00;6,7986;0,12734
2024-07-27T21:45:00+02:00;7,2861;0,12734
2024-07-27T22:00:00+02:00;6,5241;0,1056
2024-07-27T22:15:00+02:00;5,2481;0,1056
2024-07-27T22:30:00+02:00;7,5306;0,1056
2024-07-27T22:45:00+02:00;5,5216;0,1056
2024-07-27T23:00:00+02:00;5,7996;0,09336
2024-07-27T23:15:00+02:00;6,6111;0,09336
2024-07-27T23:30:00+02:00;5,4186;0,09336
2024-07-27T23:45:00+02:00;7,0686;0,09336
2024-07-28T00:00:00+02:00;5,4085;0,10216
